filename,dialect,podcast,path,hasSpeech,gender,length
ksa_1_130,Saudi,ksa_1,Saudi\ksa_1\ksa_1_130.wav,True,female,5
ksa_1_131,Saudi,ksa_1,Saudi\ksa_1\ksa_1_131.wav,True,female,5
ksa_1_132,Saudi,ksa_1,Saudi\ksa_1\ksa_1_132.wav,True,female,5
ksa_1_133,Saudi,ksa_1,Saudi\ksa_1\ksa_1_133.wav,True,female,5
ksa_1_134,Saudi,ksa_1,Saudi\ksa_1\ksa_1_134.wav,True,female,5
ksa_1_135,Saudi,ksa_1,Saudi\ksa_1\ksa_1_135.wav,True,female,5
ksa_1_136,Saudi,ksa_1,Saudi\ksa_1\ksa_1_136.wav,True,female,5
ksa_1_137,Saudi,ksa_1,Saudi\ksa_1\ksa_1_137.wav,True,female,5
ksa_1_138,Saudi,ksa_1,Saudi\ksa_1\ksa_1_138.wav,True,female,5
ksa_1_139,Saudi,ksa_1,Saudi\ksa_1\ksa_1_139.wav,True,female,5
ksa_1_14,Saudi,ksa_1,Saudi\ksa_1\ksa_1_14.wav,True,female,5
ksa_1_140,Saudi,ksa_1,Saudi\ksa_1\ksa_1_140.wav,True,female,5
ksa_1_141,Saudi,ksa_1,Saudi\ksa_1\ksa_1_141.wav,True,female,5
ksa_1_142,Saudi,ksa_1,Saudi\ksa_1\ksa_1_142.wav,True,female,5
ksa_1_143,Saudi,ksa_1,Saudi\ksa_1\ksa_1_143.wav,True,female,5
ksa_1_144,Saudi,ksa_1,Saudi\ksa_1\ksa_1_144.wav,True,female,5
ksa_1_145,Saudi,ksa_1,Saudi\ksa_1\ksa_1_145.wav,True,female,5
ksa_1_146,Saudi,ksa_1,Saudi\ksa_1\ksa_1_146.wav,True,female,5
ksa_1_147,Saudi,ksa_1,Saudi\ksa_1\ksa_1_147.wav,True,female,5
ksa_1_148,Saudi,ksa_1,Saudi\ksa_1\ksa_1_148.wav,True,female,5
ksa_1_149,Saudi,ksa_1,Saudi\ksa_1\ksa_1_149.wav,True,female,5
ksa_1_15,Saudi,ksa_1,Saudi\ksa_1\ksa_1_15.wav,True,female,5
ksa_1_150,Saudi,ksa_1,Saudi\ksa_1\ksa_1_150.wav,True,female,5
ksa_1_151,Saudi,ksa_1,Saudi\ksa_1\ksa_1_151.wav,True,female,5
ksa_1_152,Saudi,ksa_1,Saudi\ksa_1\ksa_1_152.wav,True,female,5
ksa_1_153,Saudi,ksa_1,Saudi\ksa_1\ksa_1_153.wav,True,female,5
ksa_1_154,Saudi,ksa_1,Saudi\ksa_1\ksa_1_154.wav,True,female,5
ksa_1_155,Saudi,ksa_1,Saudi\ksa_1\ksa_1_155.wav,True,female,5
ksa_1_156,Saudi,ksa_1,Saudi\ksa_1\ksa_1_156.wav,True,female,5
ksa_1_157,Saudi,ksa_1,Saudi\ksa_1\ksa_1_157.wav,True,female,5
ksa_1_158,Saudi,ksa_1,Saudi\ksa_1\ksa_1_158.wav,True,female,5
ksa_1_159,Saudi,ksa_1,Saudi\ksa_1\ksa_1_159.wav,True,female,5
ksa_1_16,Saudi,ksa_1,Saudi\ksa_1\ksa_1_16.wav,True,female,5
ksa_1_160,Saudi,ksa_1,Saudi\ksa_1\ksa_1_160.wav,True,female,5
ksa_1_161,Saudi,ksa_1,Saudi\ksa_1\ksa_1_161.wav,True,female,5
ksa_1_162,Saudi,ksa_1,Saudi\ksa_1\ksa_1_162.wav,True,female,5
ksa_1_163,Saudi,ksa_1,Saudi\ksa_1\ksa_1_163.wav,True,female,5
ksa_1_164,Saudi,ksa_1,Saudi\ksa_1\ksa_1_164.wav,True,female,5
ksa_1_165,Saudi,ksa_1,Saudi\ksa_1\ksa_1_165.wav,True,female,5
ksa_1_166,Saudi,ksa_1,Saudi\ksa_1\ksa_1_166.wav,True,female,5
ksa_1_167,Saudi,ksa_1,Saudi\ksa_1\ksa_1_167.wav,True,female,5
ksa_1_168,Saudi,ksa_1,Saudi\ksa_1\ksa_1_168.wav,True,female,5
ksa_1_169,Saudi,ksa_1,Saudi\ksa_1\ksa_1_169.wav,True,female,5
ksa_1_17,Saudi,ksa_1,Saudi\ksa_1\ksa_1_17.wav,True,female,5
ksa_1_170,Saudi,ksa_1,Saudi\ksa_1\ksa_1_170.wav,True,female,5
ksa_1_171,Saudi,ksa_1,Saudi\ksa_1\ksa_1_171.wav,True,female,5
ksa_1_172,Saudi,ksa_1,Saudi\ksa_1\ksa_1_172.wav,True,female,5
ksa_1_173,Saudi,ksa_1,Saudi\ksa_1\ksa_1_173.wav,True,female,5
ksa_1_174,Saudi,ksa_1,Saudi\ksa_1\ksa_1_174.wav,True,female,5
ksa_1_175,Saudi,ksa_1,Saudi\ksa_1\ksa_1_175.wav,True,female,5
ksa_1_176,Saudi,ksa_1,Saudi\ksa_1\ksa_1_176.wav,True,female,5
ksa_1_177,Saudi,ksa_1,Saudi\ksa_1\ksa_1_177.wav,True,female,5
ksa_1_178,Saudi,ksa_1,Saudi\ksa_1\ksa_1_178.wav,True,female,5
ksa_1_179,Saudi,ksa_1,Saudi\ksa_1\ksa_1_179.wav,True,female,5
ksa_1_18,Saudi,ksa_1,Saudi\ksa_1\ksa_1_18.wav,True,female,5
ksa_1_180,Saudi,ksa_1,Saudi\ksa_1\ksa_1_180.wav,True,female,5
ksa_1_181,Saudi,ksa_1,Saudi\ksa_1\ksa_1_181.wav,True,female,5
ksa_1_182,Saudi,ksa_1,Saudi\ksa_1\ksa_1_182.wav,True,female,5
ksa_1_183,Saudi,ksa_1,Saudi\ksa_1\ksa_1_183.wav,True,female,5
ksa_1_184,Saudi,ksa_1,Saudi\ksa_1\ksa_1_184.wav,True,female,5
ksa_1_185,Saudi,ksa_1,Saudi\ksa_1\ksa_1_185.wav,True,female,5
ksa_1_186,Saudi,ksa_1,Saudi\ksa_1\ksa_1_186.wav,True,female,5
ksa_1_187,Saudi,ksa_1,Saudi\ksa_1\ksa_1_187.wav,True,female,5
ksa_1_188,Saudi,ksa_1,Saudi\ksa_1\ksa_1_188.wav,True,female,5
ksa_1_189,Saudi,ksa_1,Saudi\ksa_1\ksa_1_189.wav,True,female,5
ksa_1_19,Saudi,ksa_1,Saudi\ksa_1\ksa_1_19.wav,True,female,5
ksa_1_190,Saudi,ksa_1,Saudi\ksa_1\ksa_1_190.wav,True,female,5
ksa_1_191,Saudi,ksa_1,Saudi\ksa_1\ksa_1_191.wav,True,female,5
ksa_1_192,Saudi,ksa_1,Saudi\ksa_1\ksa_1_192.wav,True,female,5
ksa_1_193,Saudi,ksa_1,Saudi\ksa_1\ksa_1_193.wav,True,female,5
ksa_1_194,Saudi,ksa_1,Saudi\ksa_1\ksa_1_194.wav,True,female,5
ksa_1_195,Saudi,ksa_1,Saudi\ksa_1\ksa_1_195.wav,True,female,5
ksa_1_196,Saudi,ksa_1,Saudi\ksa_1\ksa_1_196.wav,True,female,5
ksa_1_197,Saudi,ksa_1,Saudi\ksa_1\ksa_1_197.wav,True,female,5
ksa_1_198,Saudi,ksa_1,Saudi\ksa_1\ksa_1_198.wav,True,female,5
ksa_1_199,Saudi,ksa_1,Saudi\ksa_1\ksa_1_199.wav,True,female,5
ksa_1_2,Saudi,ksa_1,Saudi\ksa_1\ksa_1_2.wav,True,female,5
ksa_1_20,Saudi,ksa_1,Saudi\ksa_1\ksa_1_20.wav,True,female,5
ksa_1_200,Saudi,ksa_1,Saudi\ksa_1\ksa_1_200.wav,True,female,5
ksa_1_201,Saudi,ksa_1,Saudi\ksa_1\ksa_1_201.wav,True,female,5
ksa_1_202,Saudi,ksa_1,Saudi\ksa_1\ksa_1_202.wav,True,female,5
ksa_1_203,Saudi,ksa_1,Saudi\ksa_1\ksa_1_203.wav,True,female,5
ksa_1_204,Saudi,ksa_1,Saudi\ksa_1\ksa_1_204.wav,True,female,5
ksa_1_205,Saudi,ksa_1,Saudi\ksa_1\ksa_1_205.wav,True,female,5
ksa_1_206,Saudi,ksa_1,Saudi\ksa_1\ksa_1_206.wav,True,female,5
ksa_1_207,Saudi,ksa_1,Saudi\ksa_1\ksa_1_207.wav,True,female,5
ksa_1_208,Saudi,ksa_1,Saudi\ksa_1\ksa_1_208.wav,True,female,5
ksa_1_209,Saudi,ksa_1,Saudi\ksa_1\ksa_1_209.wav,True,female,5
ksa_1_21,Saudi,ksa_1,Saudi\ksa_1\ksa_1_21.wav,True,female,5
ksa_1_210,Saudi,ksa_1,Saudi\ksa_1\ksa_1_210.wav,True,female,5
ksa_1_211,Saudi,ksa_1,Saudi\ksa_1\ksa_1_211.wav,True,female,5
ksa_1_212,Saudi,ksa_1,Saudi\ksa_1\ksa_1_212.wav,True,female,5
ksa_1_213,Saudi,ksa_1,Saudi\ksa_1\ksa_1_213.wav,True,female,5
ksa_1_214,Saudi,ksa_1,Saudi\ksa_1\ksa_1_214.wav,True,female,5
ksa_1_215,Saudi,ksa_1,Saudi\ksa_1\ksa_1_215.wav,True,female,5
ksa_1_216,Saudi,ksa_1,Saudi\ksa_1\ksa_1_216.wav,True,female,5
ksa_1_217,Saudi,ksa_1,Saudi\ksa_1\ksa_1_217.wav,True,female,5
ksa_1_218,Saudi,ksa_1,Saudi\ksa_1\ksa_1_218.wav,True,female,5
ksa_1_219,Saudi,ksa_1,Saudi\ksa_1\ksa_1_219.wav,True,female,5
ksa_1_22,Saudi,ksa_1,Saudi\ksa_1\ksa_1_22.wav,True,female,5
ksa_1_220,Saudi,ksa_1,Saudi\ksa_1\ksa_1_220.wav,True,female,5
ksa_1_221,Saudi,ksa_1,Saudi\ksa_1\ksa_1_221.wav,True,female,5
ksa_1_222,Saudi,ksa_1,Saudi\ksa_1\ksa_1_222.wav,True,female,5
ksa_1_223,Saudi,ksa_1,Saudi\ksa_1\ksa_1_223.wav,True,female,5
ksa_1_224,Saudi,ksa_1,Saudi\ksa_1\ksa_1_224.wav,True,female,5
ksa_1_225,Saudi,ksa_1,Saudi\ksa_1\ksa_1_225.wav,True,female,5
ksa_1_226,Saudi,ksa_1,Saudi\ksa_1\ksa_1_226.wav,True,female,5
ksa_1_227,Saudi,ksa_1,Saudi\ksa_1\ksa_1_227.wav,True,female,5
ksa_1_228,Saudi,ksa_1,Saudi\ksa_1\ksa_1_228.wav,True,female,5
ksa_1_229,Saudi,ksa_1,Saudi\ksa_1\ksa_1_229.wav,True,female,5
ksa_1_23,Saudi,ksa_1,Saudi\ksa_1\ksa_1_23.wav,True,female,5
ksa_1_230,Saudi,ksa_1,Saudi\ksa_1\ksa_1_230.wav,True,female,5
ksa_1_231,Saudi,ksa_1,Saudi\ksa_1\ksa_1_231.wav,True,female,5
ksa_1_232,Saudi,ksa_1,Saudi\ksa_1\ksa_1_232.wav,True,female,5
ksa_1_233,Saudi,ksa_1,Saudi\ksa_1\ksa_1_233.wav,True,female,5
ksa_1_234,Saudi,ksa_1,Saudi\ksa_1\ksa_1_234.wav,True,female,5
ksa_1_235,Saudi,ksa_1,Saudi\ksa_1\ksa_1_235.wav,True,female,5
ksa_1_236,Saudi,ksa_1,Saudi\ksa_1\ksa_1_236.wav,True,female,5
ksa_1_237,Saudi,ksa_1,Saudi\ksa_1\ksa_1_237.wav,True,female,5
ksa_1_238,Saudi,ksa_1,Saudi\ksa_1\ksa_1_238.wav,True,female,5
ksa_1_239,Saudi,ksa_1,Saudi\ksa_1\ksa_1_239.wav,True,female,5
ksa_1_24,Saudi,ksa_1,Saudi\ksa_1\ksa_1_24.wav,True,female,5
ksa_1_240,Saudi,ksa_1,Saudi\ksa_1\ksa_1_240.wav,True,female,5
ksa_1_241,Saudi,ksa_1,Saudi\ksa_1\ksa_1_241.wav,True,female,5
ksa_1_242,Saudi,ksa_1,Saudi\ksa_1\ksa_1_242.wav,True,female,5
ksa_1_243,Saudi,ksa_1,Saudi\ksa_1\ksa_1_243.wav,True,female,5
ksa_1_244,Saudi,ksa_1,Saudi\ksa_1\ksa_1_244.wav,True,female,5
ksa_1_245,Saudi,ksa_1,Saudi\ksa_1\ksa_1_245.wav,True,female,5
ksa_1_246,Saudi,ksa_1,Saudi\ksa_1\ksa_1_246.wav,True,female,5
ksa_1_247,Saudi,ksa_1,Saudi\ksa_1\ksa_1_247.wav,True,female,5
ksa_1_248,Saudi,ksa_1,Saudi\ksa_1\ksa_1_248.wav,True,female,5
ksa_1_249,Saudi,ksa_1,Saudi\ksa_1\ksa_1_249.wav,True,female,5
ksa_1_250,Saudi,ksa_1,Saudi\ksa_1\ksa_1_250.wav,True,female,5
ksa_1_251,Saudi,ksa_1,Saudi\ksa_1\ksa_1_251.wav,True,female,5
ksa_1_252,Saudi,ksa_1,Saudi\ksa_1\ksa_1_252.wav,True,female,5
ksa_1_253,Saudi,ksa_1,Saudi\ksa_1\ksa_1_253.wav,True,female,5
ksa_1_254,Saudi,ksa_1,Saudi\ksa_1\ksa_1_254.wav,True,female,5
ksa_1_255,Saudi,ksa_1,Saudi\ksa_1\ksa_1_255.wav,True,female,5
ksa_1_256,Saudi,ksa_1,Saudi\ksa_1\ksa_1_256.wav,True,female,5
ksa_1_257,Saudi,ksa_1,Saudi\ksa_1\ksa_1_257.wav,True,female,5
ksa_1_258,Saudi,ksa_1,Saudi\ksa_1\ksa_1_258.wav,True,female,5
ksa_1_259,Saudi,ksa_1,Saudi\ksa_1\ksa_1_259.wav,True,female,5
ksa_1_26,Saudi,ksa_1,Saudi\ksa_1\ksa_1_26.wav,True,female,5
ksa_1_261,Saudi,ksa_1,Saudi\ksa_1\ksa_1_261.wav,True,female,5
ksa_1_262,Saudi,ksa_1,Saudi\ksa_1\ksa_1_262.wav,True,female,5
ksa_1_263,Saudi,ksa_1,Saudi\ksa_1\ksa_1_263.wav,True,female,5
ksa_1_264,Saudi,ksa_1,Saudi\ksa_1\ksa_1_264.wav,True,female,5
ksa_1_265,Saudi,ksa_1,Saudi\ksa_1\ksa_1_265.wav,True,female,5
ksa_1_266,Saudi,ksa_1,Saudi\ksa_1\ksa_1_266.wav,True,female,5
ksa_1_267,Saudi,ksa_1,Saudi\ksa_1\ksa_1_267.wav,True,female,5
ksa_1_268,Saudi,ksa_1,Saudi\ksa_1\ksa_1_268.wav,True,female,5
ksa_1_269,Saudi,ksa_1,Saudi\ksa_1\ksa_1_269.wav,True,female,5
ksa_1_27,Saudi,ksa_1,Saudi\ksa_1\ksa_1_27.wav,True,female,5
ksa_1_270,Saudi,ksa_1,Saudi\ksa_1\ksa_1_270.wav,True,female,5
ksa_1_271,Saudi,ksa_1,Saudi\ksa_1\ksa_1_271.wav,True,female,5
ksa_1_272,Saudi,ksa_1,Saudi\ksa_1\ksa_1_272.wav,True,female,5
ksa_1_273,Saudi,ksa_1,Saudi\ksa_1\ksa_1_273.wav,True,female,5
ksa_1_274,Saudi,ksa_1,Saudi\ksa_1\ksa_1_274.wav,True,female,5
ksa_1_275,Saudi,ksa_1,Saudi\ksa_1\ksa_1_275.wav,True,female,5
ksa_1_276,Saudi,ksa_1,Saudi\ksa_1\ksa_1_276.wav,True,female,5
ksa_1_277,Saudi,ksa_1,Saudi\ksa_1\ksa_1_277.wav,True,female,5
ksa_1_278,Saudi,ksa_1,Saudi\ksa_1\ksa_1_278.wav,True,female,5
ksa_1_279,Saudi,ksa_1,Saudi\ksa_1\ksa_1_279.wav,True,female,5
ksa_1_28,Saudi,ksa_1,Saudi\ksa_1\ksa_1_28.wav,True,female,5
ksa_1_280,Saudi,ksa_1,Saudi\ksa_1\ksa_1_280.wav,True,female,5
ksa_1_281,Saudi,ksa_1,Saudi\ksa_1\ksa_1_281.wav,True,female,5
ksa_1_282,Saudi,ksa_1,Saudi\ksa_1\ksa_1_282.wav,True,female,5
ksa_1_283,Saudi,ksa_1,Saudi\ksa_1\ksa_1_283.wav,True,female,5
ksa_1_284,Saudi,ksa_1,Saudi\ksa_1\ksa_1_284.wav,True,female,5
ksa_1_285,Saudi,ksa_1,Saudi\ksa_1\ksa_1_285.wav,True,female,5
ksa_1_286,Saudi,ksa_1,Saudi\ksa_1\ksa_1_286.wav,True,female,5
ksa_1_287,Saudi,ksa_1,Saudi\ksa_1\ksa_1_287.wav,True,female,5
ksa_1_288,Saudi,ksa_1,Saudi\ksa_1\ksa_1_288.wav,True,female,5
ksa_1_289,Saudi,ksa_1,Saudi\ksa_1\ksa_1_289.wav,True,female,5
ksa_1_29,Saudi,ksa_1,Saudi\ksa_1\ksa_1_29.wav,True,female,5
ksa_1_290,Saudi,ksa_1,Saudi\ksa_1\ksa_1_290.wav,True,female,5
ksa_1_291,Saudi,ksa_1,Saudi\ksa_1\ksa_1_291.wav,True,female,5
ksa_1_292,Saudi,ksa_1,Saudi\ksa_1\ksa_1_292.wav,True,female,5
ksa_1_293,Saudi,ksa_1,Saudi\ksa_1\ksa_1_293.wav,True,female,5
ksa_1_294,Saudi,ksa_1,Saudi\ksa_1\ksa_1_294.wav,True,female,5
ksa_1_295,Saudi,ksa_1,Saudi\ksa_1\ksa_1_295.wav,True,female,5
ksa_1_296,Saudi,ksa_1,Saudi\ksa_1\ksa_1_296.wav,True,female,5
ksa_1_297,Saudi,ksa_1,Saudi\ksa_1\ksa_1_297.wav,True,female,5
ksa_1_298,Saudi,ksa_1,Saudi\ksa_1\ksa_1_298.wav,True,female,5
ksa_1_299,Saudi,ksa_1,Saudi\ksa_1\ksa_1_299.wav,True,female,5
ksa_1_3,Saudi,ksa_1,Saudi\ksa_1\ksa_1_3.wav,True,female,5
ksa_1_30,Saudi,ksa_1,Saudi\ksa_1\ksa_1_30.wav,True,female,5
ksa_1_300,Saudi,ksa_1,Saudi\ksa_1\ksa_1_300.wav,True,female,5
ksa_1_301,Saudi,ksa_1,Saudi\ksa_1\ksa_1_301.wav,True,female,5
ksa_1_302,Saudi,ksa_1,Saudi\ksa_1\ksa_1_302.wav,True,female,5
ksa_1_303,Saudi,ksa_1,Saudi\ksa_1\ksa_1_303.wav,True,female,5
ksa_1_304,Saudi,ksa_1,Saudi\ksa_1\ksa_1_304.wav,True,female,5
ksa_1_305,Saudi,ksa_1,Saudi\ksa_1\ksa_1_305.wav,True,female,5
ksa_1_306,Saudi,ksa_1,Saudi\ksa_1\ksa_1_306.wav,True,female,5
ksa_1_307,Saudi,ksa_1,Saudi\ksa_1\ksa_1_307.wav,True,female,5
ksa_1_308,Saudi,ksa_1,Saudi\ksa_1\ksa_1_308.wav,True,female,5
ksa_1_31,Saudi,ksa_1,Saudi\ksa_1\ksa_1_31.wav,True,female,5
ksa_1_310,Saudi,ksa_1,Saudi\ksa_1\ksa_1_310.wav,True,female,5
ksa_1_311,Saudi,ksa_1,Saudi\ksa_1\ksa_1_311.wav,True,female,5
ksa_1_312,Saudi,ksa_1,Saudi\ksa_1\ksa_1_312.wav,True,female,5
ksa_1_313,Saudi,ksa_1,Saudi\ksa_1\ksa_1_313.wav,True,female,5
ksa_1_314,Saudi,ksa_1,Saudi\ksa_1\ksa_1_314.wav,True,female,5
ksa_1_315,Saudi,ksa_1,Saudi\ksa_1\ksa_1_315.wav,True,female,5
ksa_1_316,Saudi,ksa_1,Saudi\ksa_1\ksa_1_316.wav,True,female,5
ksa_1_317,Saudi,ksa_1,Saudi\ksa_1\ksa_1_317.wav,True,female,5
ksa_1_318,Saudi,ksa_1,Saudi\ksa_1\ksa_1_318.wav,True,female,5
ksa_1_319,Saudi,ksa_1,Saudi\ksa_1\ksa_1_319.wav,True,female,5
ksa_1_32,Saudi,ksa_1,Saudi\ksa_1\ksa_1_32.wav,True,female,5
ksa_1_320,Saudi,ksa_1,Saudi\ksa_1\ksa_1_320.wav,True,female,5
ksa_1_321,Saudi,ksa_1,Saudi\ksa_1\ksa_1_321.wav,True,female,5
ksa_1_322,Saudi,ksa_1,Saudi\ksa_1\ksa_1_322.wav,True,female,5
ksa_1_323,Saudi,ksa_1,Saudi\ksa_1\ksa_1_323.wav,True,female,5
ksa_1_324,Saudi,ksa_1,Saudi\ksa_1\ksa_1_324.wav,True,female,5
ksa_1_325,Saudi,ksa_1,Saudi\ksa_1\ksa_1_325.wav,True,female,5
ksa_1_326,Saudi,ksa_1,Saudi\ksa_1\ksa_1_326.wav,True,female,5
ksa_1_327,Saudi,ksa_1,Saudi\ksa_1\ksa_1_327.wav,True,female,5
ksa_1_328,Saudi,ksa_1,Saudi\ksa_1\ksa_1_328.wav,True,female,5
ksa_1_329,Saudi,ksa_1,Saudi\ksa_1\ksa_1_329.wav,True,female,5
ksa_1_33,Saudi,ksa_1,Saudi\ksa_1\ksa_1_33.wav,True,female,5
ksa_1_330,Saudi,ksa_1,Saudi\ksa_1\ksa_1_330.wav,True,female,5
ksa_1_331,Saudi,ksa_1,Saudi\ksa_1\ksa_1_331.wav,True,female,5
ksa_1_332,Saudi,ksa_1,Saudi\ksa_1\ksa_1_332.wav,True,female,5
ksa_1_333,Saudi,ksa_1,Saudi\ksa_1\ksa_1_333.wav,True,female,5
ksa_1_334,Saudi,ksa_1,Saudi\ksa_1\ksa_1_334.wav,True,female,5
ksa_1_335,Saudi,ksa_1,Saudi\ksa_1\ksa_1_335.wav,True,female,5
ksa_1_336,Saudi,ksa_1,Saudi\ksa_1\ksa_1_336.wav,True,female,5
ksa_1_337,Saudi,ksa_1,Saudi\ksa_1\ksa_1_337.wav,True,female,5
ksa_1_338,Saudi,ksa_1,Saudi\ksa_1\ksa_1_338.wav,True,female,5
ksa_1_339,Saudi,ksa_1,Saudi\ksa_1\ksa_1_339.wav,True,female,5
ksa_1_34,Saudi,ksa_1,Saudi\ksa_1\ksa_1_34.wav,True,female,5
ksa_1_340,Saudi,ksa_1,Saudi\ksa_1\ksa_1_340.wav,True,female,5
ksa_1_341,Saudi,ksa_1,Saudi\ksa_1\ksa_1_341.wav,True,female,5
ksa_1_342,Saudi,ksa_1,Saudi\ksa_1\ksa_1_342.wav,True,female,5
ksa_1_343,Saudi,ksa_1,Saudi\ksa_1\ksa_1_343.wav,True,female,5
ksa_1_345,Saudi,ksa_1,Saudi\ksa_1\ksa_1_345.wav,True,female,5
ksa_1_346,Saudi,ksa_1,Saudi\ksa_1\ksa_1_346.wav,True,female,5
ksa_1_347,Saudi,ksa_1,Saudi\ksa_1\ksa_1_347.wav,True,female,5
ksa_1_348,Saudi,ksa_1,Saudi\ksa_1\ksa_1_348.wav,True,female,5
ksa_1_349,Saudi,ksa_1,Saudi\ksa_1\ksa_1_349.wav,True,female,5
ksa_1_35,Saudi,ksa_1,Saudi\ksa_1\ksa_1_35.wav,True,female,5
ksa_1_350,Saudi,ksa_1,Saudi\ksa_1\ksa_1_350.wav,True,female,5
ksa_1_351,Saudi,ksa_1,Saudi\ksa_1\ksa_1_351.wav,True,female,5
ksa_1_352,Saudi,ksa_1,Saudi\ksa_1\ksa_1_352.wav,True,female,5
ksa_1_353,Saudi,ksa_1,Saudi\ksa_1\ksa_1_353.wav,True,female,5
ksa_1_354,Saudi,ksa_1,Saudi\ksa_1\ksa_1_354.wav,True,female,5
ksa_1_355,Saudi,ksa_1,Saudi\ksa_1\ksa_1_355.wav,True,female,5
ksa_1_356,Saudi,ksa_1,Saudi\ksa_1\ksa_1_356.wav,True,female,5
ksa_1_36,Saudi,ksa_1,Saudi\ksa_1\ksa_1_36.wav,True,female,5
ksa_1_37,Saudi,ksa_1,Saudi\ksa_1\ksa_1_37.wav,True,female,5
ksa_1_38,Saudi,ksa_1,Saudi\ksa_1\ksa_1_38.wav,True,female,5
ksa_1_39,Saudi,ksa_1,Saudi\ksa_1\ksa_1_39.wav,True,female,5
ksa_1_4,Saudi,ksa_1,Saudi\ksa_1\ksa_1_4.wav,True,female,5
ksa_1_40,Saudi,ksa_1,Saudi\ksa_1\ksa_1_40.wav,True,female,5
ksa_1_41,Saudi,ksa_1,Saudi\ksa_1\ksa_1_41.wav,True,female,5
ksa_1_42,Saudi,ksa_1,Saudi\ksa_1\ksa_1_42.wav,True,female,5
ksa_1_43,Saudi,ksa_1,Saudi\ksa_1\ksa_1_43.wav,True,female,5
ksa_1_44,Saudi,ksa_1,Saudi\ksa_1\ksa_1_44.wav,True,female,5
ksa_1_45,Saudi,ksa_1,Saudi\ksa_1\ksa_1_45.wav,True,female,5
ksa_1_46,Saudi,ksa_1,Saudi\ksa_1\ksa_1_46.wav,True,female,5
ksa_1_47,Saudi,ksa_1,Saudi\ksa_1\ksa_1_47.wav,True,female,5
ksa_1_48,Saudi,ksa_1,Saudi\ksa_1\ksa_1_48.wav,True,female,5
ksa_1_49,Saudi,ksa_1,Saudi\ksa_1\ksa_1_49.wav,True,female,5
ksa_1_5,Saudi,ksa_1,Saudi\ksa_1\ksa_1_5.wav,True,female,5
ksa_1_50,Saudi,ksa_1,Saudi\ksa_1\ksa_1_50.wav,True,female,5
ksa_1_51,Saudi,ksa_1,Saudi\ksa_1\ksa_1_51.wav,True,female,5
ksa_1_52,Saudi,ksa_1,Saudi\ksa_1\ksa_1_52.wav,True,female,5
ksa_1_53,Saudi,ksa_1,Saudi\ksa_1\ksa_1_53.wav,True,female,5
ksa_1_54,Saudi,ksa_1,Saudi\ksa_1\ksa_1_54.wav,True,female,5
ksa_1_55,Saudi,ksa_1,Saudi\ksa_1\ksa_1_55.wav,True,female,5
ksa_1_56,Saudi,ksa_1,Saudi\ksa_1\ksa_1_56.wav,True,female,5
ksa_1_57,Saudi,ksa_1,Saudi\ksa_1\ksa_1_57.wav,True,female,5
ksa_1_58,Saudi,ksa_1,Saudi\ksa_1\ksa_1_58.wav,True,female,5
ksa_1_59,Saudi,ksa_1,Saudi\ksa_1\ksa_1_59.wav,True,female,5
ksa_1_6,Saudi,ksa_1,Saudi\ksa_1\ksa_1_6.wav,True,female,5
ksa_1_60,Saudi,ksa_1,Saudi\ksa_1\ksa_1_60.wav,True,female,5
ksa_1_61,Saudi,ksa_1,Saudi\ksa_1\ksa_1_61.wav,True,female,5
ksa_1_62,Saudi,ksa_1,Saudi\ksa_1\ksa_1_62.wav,True,female,5
ksa_1_63,Saudi,ksa_1,Saudi\ksa_1\ksa_1_63.wav,True,female,5
ksa_1_64,Saudi,ksa_1,Saudi\ksa_1\ksa_1_64.wav,True,female,5
ksa_1_66,Saudi,ksa_1,Saudi\ksa_1\ksa_1_66.wav,True,female,5
ksa_1_67,Saudi,ksa_1,Saudi\ksa_1\ksa_1_67.wav,True,female,5
ksa_1_68,Saudi,ksa_1,Saudi\ksa_1\ksa_1_68.wav,True,female,5
ksa_1_69,Saudi,ksa_1,Saudi\ksa_1\ksa_1_69.wav,True,female,5
ksa_1_7,Saudi,ksa_1,Saudi\ksa_1\ksa_1_7.wav,True,female,5
ksa_1_70,Saudi,ksa_1,Saudi\ksa_1\ksa_1_70.wav,True,female,5
ksa_1_71,Saudi,ksa_1,Saudi\ksa_1\ksa_1_71.wav,True,female,5
ksa_1_72,Saudi,ksa_1,Saudi\ksa_1\ksa_1_72.wav,True,female,5
ksa_1_73,Saudi,ksa_1,Saudi\ksa_1\ksa_1_73.wav,True,female,5
ksa_1_74,Saudi,ksa_1,Saudi\ksa_1\ksa_1_74.wav,True,female,5
ksa_1_75,Saudi,ksa_1,Saudi\ksa_1\ksa_1_75.wav,True,female,5
ksa_1_76,Saudi,ksa_1,Saudi\ksa_1\ksa_1_76.wav,True,female,5
ksa_1_77,Saudi,ksa_1,Saudi\ksa_1\ksa_1_77.wav,True,female,5
ksa_1_78,Saudi,ksa_1,Saudi\ksa_1\ksa_1_78.wav,True,female,5
ksa_1_79,Saudi,ksa_1,Saudi\ksa_1\ksa_1_79.wav,True,female,5
ksa_1_8,Saudi,ksa_1,Saudi\ksa_1\ksa_1_8.wav,True,female,5
ksa_1_80,Saudi,ksa_1,Saudi\ksa_1\ksa_1_80.wav,True,female,5
ksa_1_81,Saudi,ksa_1,Saudi\ksa_1\ksa_1_81.wav,True,female,5
